# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15585
LoggingStart,Button Press
LoggingStartTime,05.30 10:40:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,264,2021-04-17,07:20:00,,2021-04-17 07:20:00,21.566,41.6083,7.96972
,,265,2021-04-17,07:30:00,,2021-04-17 07:30:00,21.6354,41.6999,8.06455
,,266,2021-04-17,07:40:00,,2021-04-17 07:40:00,21.6781,41.4557,8.01657
,,267,2021-04-17,07:50:00,,2021-04-17 07:50:00,21.7475,41.4496,8.07685
,,268,2021-04-17,08:00:00,,2021-04-17 08:00:00,21.7048,41.5106,8.06008
,,269,2021-04-17,08:10:00,,2021-04-17 08:10:00,21.7155,41.3062,7.99702
,,270,2021-04-17,08:20:00,,2021-04-17 08:20:00,21.7475,41.474,8.08552
,,271,2021-04-17,08:30:00,,2021-04-17 08:30:00,21.7315,41.5137,8.08518
,,272,2021-04-17,08:40:00,,2021-04-17 08:40:00,21.7155,41.297,7.99376
,,273,2021-04-17,08:50:00,,2021-04-17 08:50:00,21.7155,41.4557,8.0502
,,274,2021-04-17,09:00:00,,2021-04-17 09:00:00,21.6888,41.3886,8.00233
,,275,2021-04-17,09:10:00,,2021-04-17 09:10:00,21.7903,41.3703,8.08706
,,276,2021-04-17,09:20:00,,2021-04-17 09:20:00,21.7903,41.355,8.08163
,,277,2021-04-17,09:30:00,,2021-04-17 09:30:00,21.7582,41.2726,8.02347
,,278,2021-04-17,09:40:00,,2021-04-17 09:40:00,21.7582,41.416,8.07453
,,279,2021-04-17,09:50:00,,2021-04-17 09:50:00,21.7582,41.6449,8.15569
,,280,2021-04-17,10:00:00,,2021-04-17 10:00:00,21.7475,41.3519,8.04213
,,281,2021-04-17,10:10:00,,2021-04-17 10:10:00,21.7742,41.3336,8.05962
,,282,2021-04-17,10:20:00,,2021-04-17 10:20:00,21.7742,41.4527,8.10195
,,283,2021-04-17,10:30:00,,2021-04-17 10:30:00,21.7155,41.3794,8.02309
,,284,2021-04-17,10:40:00,,2021-04-17 10:40:00,21.7315,41.2818,8.00273
,,285,2021-04-17,10:50:00,,2021-04-17 10:50:00,21.7742,41.4496,8.10087
,,286,2021-04-17,11:00:00,,2021-04-17 11:00:00,21.7475,41.5167,8.10068
,,287,2021-04-17,11:10:00,,2021-04-17 11:10:00,21.7048,41.3886,8.01674
,,288,2021-04-17,11:20:00,,2021-04-17 11:20:00,21.7048,41.4496,8.03842
,,289,2021-04-17,11:30:00,,2021-04-17 11:30:00,21.6621,41.6632,8.07565
,,290,2021-04-17,11:40:00,,2021-04-17 11:40:00,21.7048,41.6388,8.10547
,,291,2021-04-17,11:50:00,,2021-04-17 11:50:00,21.6781,41.5625,8.05444
,,292,2021-04-17,12:00:00,,2021-04-17 12:00:00,21.7155,41.8189,8.17863
,,293,2021-04-17,12:10:00,,2021-04-17 12:10:00,21.7742,42.063,8.31736
,,294,2021-04-17,12:20:00,,2021-04-17 12:20:00,21.8597,41.9745,8.36326
,,295,2021-04-17,12:30:00,,2021-04-17 12:30:00,21.9291,42.0661,8.45796
,,296,2021-04-17,12:40:00,,2021-04-17 12:40:00,22.0573,42.4109,8.69416
,,297,2021-04-17,12:50:00,,2021-04-17 12:50:00,22.084,42.6398,8.7979
,,298,2021-04-17,13:00:00,,2021-04-17 13:00:00,22.0733,42.7741,8.83482
,,299,2021-04-17,13:10:00,,2021-04-17 13:10:00,22.1,43.0915,8.96848
,,300,2021-04-17,13:20:00,,2021-04-17 13:20:00,22.0733,43.2563,9.00095
,,301,2021-04-17,13:30:00,,2021-04-17 13:30:00,22.0413,43.4821,9.04922
,,302,2021-04-17,13:40:00,,2021-04-17 13:40:00,22.084,43.3936,9.05763
,,303,2021-04-17,13:50:00,,2021-04-17 13:50:00,22.0733,43.4577,9.06986
,,304,2021-04-17,14:00:00,,2021-04-17 14:00:00,22.084,43.4852,9.0889
,,305,2021-04-17,14:10:00,,2021-04-17 14:10:00,22.0573,43.5187,9.0762
,,306,2021-04-17,14:20:00,,2021-04-17 14:20:00,22.084,43.6713,9.15231
,,307,2021-04-17,14:30:00,,2021-04-17 14:30:00,22.1695,43.5035,9.17243
,,308,2021-04-17,14:40:00,,2021-04-17 14:40:00,22.2976,43.6225,9.32896
,,309,2021-04-17,14:50:00,,2021-04-17 14:50:00,22.3083,43.7903,9.39574
,,310,2021-04-17,15:00:00,,2021-04-17 15:00:00,22.2656,43.8514,9.37779
,,311,2021-04-17,15:10:00,,2021-04-17 15:10:00,22.2656,43.8453,9.37572
,,312,2021-04-17,15:20:00,,2021-04-17 15:20:00,22.2549,43.772,9.34119
,,313,2021-04-17,15:30:00,,2021-04-17 15:30:00,22.3083,43.7507,9.38226
,,314,2021-04-17,15:40:00,,2021-04-17 15:40:00,22.2816,43.8636,9.39643
,,315,2021-04-17,15:50:00,,2021-04-17 15:50:00,22.2389,43.8575,9.35569
,,316,2021-04-17,16:00:00,,2021-04-17 16:00:00,22.1962,43.8788,9.32425
,,317,2021-04-17,16:10:00,,2021-04-17 16:10:00,22.1962,43.8117,9.30149
,,318,2021-04-17,16:20:00,,2021-04-17 16:20:00,22.1427,43.7964,9.24797
,,319,2021-04-17,16:30:00,,2021-04-17 16:30:00,22.1,43.6622,9.16369
,,320,2021-04-17,16:40:00,,2021-04-17 16:40:00,22.0733,43.5462,9.10006
,,321,2021-04-17,16:50:00,,2021-04-17 16:50:00,22.0573,43.4516,9.05329
,,322,2021-04-17,17:00:00,,2021-04-17 17:00:00,22.0306,43.415,9.01664
,,323,2021-04-17,17:10:00,,2021-04-17 17:10:00,22.0573,43.3051,9.0032
,,324,2021-04-17,17:20:00,,2021-04-17 17:20:00,22.1,43.6408,9.15643
,,325,2021-04-17,17:30:00,,2021-04-17 17:30:00,22.084,43.8514,9.21342
,,326,2021-04-17,17:40:00,,2021-04-17 17:40:00,22.0573,43.6713,9.12815
,,327,2021-04-17,17:50:00,,2021-04-17 17:50:00,22.0306,43.7324,9.12472
,,328,2021-04-17,18:00:00,,2021-04-17 18:00:00,22.1,43.5492,9.12525
,,329,2021-04-17,18:10:00,,2021-04-17 18:10:00,22.1267,43.5523,9.15044
,,330,2021-04-17,18:20:00,,2021-04-17 18:20:00,22.1534,43.949,9.30933
,,331,2021-04-17,18:30:00,,2021-04-17 18:30:00,22.1427,44.4526,9.46912
,,332,2021-04-17,18:40:00,,2021-04-17 18:40:00,22.084,44.535,9.44341
,,333,2021-04-17,18:50:00,,2021-04-17 18:50:00,22.1427,44.6082,9.52116
,,334,2021-04-17,19:00:00,,2021-04-17 19:00:00,22.1427,44.6204,9.52523
,,335,2021-04-17,19:10:00,,2021-04-17 19:10:00,22.2229,44.3091,9.49363
,,336,2021-04-17,19:20:00,,2021-04-17 19:20:00,22.2229,44.3275,9.49978
,,337,2021-04-17,19:30:00,,2021-04-17 19:30:00,22.1534,44.4923,9.49209
,,338,2021-04-17,19:40:00,,2021-04-17 19:40:00,22.0733,44.5472,9.4378
,,339,2021-04-17,19:50:00,,2021-04-17 19:50:00,22.1,44.4617,9.43345
,,340,2021-04-17,20:00:00,,2021-04-17 20:00:00,22.1427,44.5289,9.49465
,,341,2021-04-17,20:10:00,,2021-04-17 20:10:00,22.1,44.4495,9.42936
,,342,2021-04-17,20:20:00,,2021-04-17 20:20:00,22.1,44.3977,9.41198
,,343,2021-04-17,20:30:00,,2021-04-17 20:30:00,22.1427,44.3153,9.42307
,,344,2021-04-17,20:40:00,,2021-04-17 20:40:00,22.1534,44.3305,9.43788
,,345,2021-04-17,20:50:00,,2021-04-17 20:50:00,22.1267,44.3122,9.40753
,,346,2021-04-17,21:00:00,,2021-04-17 21:00:00,22.1107,44.1596,9.3417
,,347,2021-04-17,21:10:00,,2021-04-17 21:10:00,22.084,44.2817,9.35856
,,348,2021-04-17,21:20:00,,2021-04-17 21:20:00,22.0733,44.181,9.31502
,,349,2021-04-17,21:30:00,,2021-04-17 21:30:00,22.0573,44.1291,9.28304
,,350,2021-04-17,21:40:00,,2021-04-17 21:40:00,22.0733,44.0558,9.27286
,,351,2021-04-17,21:50:00,,2021-04-17 21:50:00,22.084,44.0803,9.29077
,,352,2021-04-17,22:00:00,,2021-04-17 22:00:00,22.0413,44.0497,9.24178
,,353,2021-04-17,22:10:00,,2021-04-17 22:10:00,22.084,43.7385,9.17512
,,354,2021-04-17,22:20:00,,2021-04-17 22:20:00,22.0573,43.8636,9.19338
,,355,2021-04-17,22:30:00,,2021-04-17 22:30:00,22.0573,43.8575,9.19131
,,356,2021-04-17,22:40:00,,2021-04-17 22:40:00,22.0306,43.6805,9.1071
,,357,2021-04-17,22:50:00,,2021-04-17 22:50:00,21.9612,43.6408,9.03079
,,358,2021-04-17,23:00:00,,2021-04-17 23:00:00,22.1534,43.5035,9.15794
,,359,2021-04-17,23:10:00,,2021-04-17 23:10:00,22.1427,43.4546,9.13161
,,360,2021-04-17,23:20:00,,2021-04-17 23:20:00,22.0733,43.2654,9.00409
,,361,2021-04-17,23:30:00,,2021-04-17 23:30:00,22.0573,43.1159,8.93828
,,362,2021-04-17,23:40:00,,2021-04-17 23:40:00,22.0306,42.9236,8.84794
,,363,2021-04-17,23:50:00,,2021-04-17 23:50:00,22.084,42.887,8.88352
,,364,2021-04-18,00:00:00,,2021-04-18 00:00:00,22.084,42.887,8.88352
,,365,2021-04-18,00:10:00,,2021-04-18 00:10:00,21.9986,42.7527,8.75994
,,366,2021-04-18,00:20:00,,2021-04-18 00:20:00,21.9879,42.6123,8.70163
,,367,2021-04-18,00:30:00,,2021-04-18 00:30:00,21.9986,42.4353,8.6497
,,368,2021-04-18,00:40:00,,2021-04-18 00:40:00,22.0306,42.4781,8.69348
,,369,2021-04-18,00:50:00,,2021-04-18 00:50:00,21.9879,42.4872,8.65813
,,370,2021-04-18,01:00:00,,2021-04-18 01:00:00,21.9451,42.3865,8.58451
,,371,2021-04-18,01:10:00,,2021-04-18 01:10:00,21.9879,42.2278,8.56759
,,372,2021-04-18,01:20:00,,2021-04-18 01:20:00,21.9718,42.3499,8.59581
,,373,2021-04-18,01:30:00,,2021-04-18 01:30:00,21.9184,42.1637,8.48258
,,374,2021-04-18,01:40:00,,2021-04-18 01:40:00,21.9718,42.2766,8.57023
,,375,2021-04-18,01:50:00,,2021-04-18 01:50:00,21.9184,42.2156,8.50074
,,376,2021-04-18,02:00:00,,2021-04-18 02:00:00,21.8864,41.9379,8.37443
,,377,2021-04-18,02:10:00,,2021-04-18 02:10:00,21.9024,42.1332,8.45745
,,378,2021-04-18,02:20:00,,2021-04-18 02:20:00,21.8864,41.8799,8.35402
,,379,2021-04-18,02:30:00,,2021-04-18 02:30:00,21.9184,42.0111,8.42905
,,380,2021-04-18,02:40:00,,2021-04-18 02:40:00,21.8757,41.767,8.30458
,,381,2021-04-18,02:50:00,,2021-04-18 02:50:00,21.9184,41.7182,8.32578
,,382,2021-04-18,03:00:00,,2021-04-18 03:00:00,21.8864,41.7578,8.31096
,,383,2021-04-18,03:10:00,,2021-04-18 03:10:00,21.8757,41.529,8.22031
,,384,2021-04-18,03:20:00,,2021-04-18 03:20:00,21.8864,41.5778,8.24724
,,385,2021-04-18,03:30:00,,2021-04-18 03:30:00,21.8757,41.6175,8.25169
,,386,2021-04-18,03:40:00,,2021-04-18 03:40:00,21.8597,41.3672,8.1484
,,387,2021-04-18,03:50:00,,2021-04-18 03:50:00,21.8757,41.4527,8.19321
,,388,2021-04-18,04:00:00,,2021-04-18 04:00:00,21.8276,41.239,8.0739
,,389,2021-04-18,04:10:00,,2021-04-18 04:10:00,21.8864,41.355,8.16807
,,390,2021-04-18,04:20:00,,2021-04-18 04:20:00,21.9024,41.2573,8.14764
,,391,2021-04-18,04:30:00,,2021-04-18 04:30:00,21.8597,41.062,8.03938
,,392,2021-04-18,04:40:00,,2021-04-18 04:40:00,21.8864,41.1719,8.10271
,,393,2021-04-18,04:50:00,,2021-04-18 04:50:00,21.8437,41.004,8.0042
,,394,2021-04-18,05:00:00,,2021-04-18 05:00:00,21.9024,41.1719,8.11711
,,395,2021-04-18,05:10:00,,2021-04-18 05:10:00,21.8597,41.0498,8.03501
,,396,2021-04-18,05:20:00,,2021-04-18 05:20:00,21.8276,40.8667,7.94046
,,397,2021-04-18,05:30:00,,2021-04-18 05:30:00,21.8757,41.004,8.03298
,,398,2021-04-18,05:40:00,,2021-04-18 05:40:00,21.817,40.766,7.8946
,,399,2021-04-18,05:50:00,,2021-04-18 05:50:00,21.8437,40.8667,7.95485
,,400,2021-04-18,06:00:00,,2021-04-18 06:00:00,21.8276,40.9033,7.95363
,,401,2021-04-18,06:10:00,,2021-04-18 06:10:00,21.7742,40.6378,7.80997
,,402,2021-04-18,06:20:00,,2021-04-18 06:20:00,21.8009,40.8484,7.9099
,,403,2021-04-18,06:30:00,,2021-04-18 06:30:00,21.7903,40.6958,7.8453
,,404,2021-04-18,06:40:00,,2021-04-18 06:40:00,21.817,40.6714,7.86045
,,405,2021-04-18,06:50:00,,2021-04-18 06:50:00,21.8276,40.7782,7.90859
,,406,2021-04-18,07:00:00,,2021-04-18 07:00:00,21.7742,40.6378,7.80997
,,407,2021-04-18,07:10:00,,2021-04-18 07:10:00,21.8009,40.8209,7.90001
,,408,2021-04-18,07:20:00,,2021-04-18 07:20:00,21.7582,40.7202,7.82535
,,409,2021-04-18,07:30:00,,2021-04-18 07:30:00,21.8757,40.647,7.90434
,,410,2021-04-18,07:40:00,,2021-04-18 07:40:00,21.9291,40.531,7.91025
,,411,2021-04-18,07:50:00,,2021-04-18 07:50:00,21.9291,40.3632,7.84925
,,412,2021-04-18,08:00:00,,2021-04-18 08:00:00,21.9612,40.4761,7.91905
,,413,2021-04-18,08:10:00,,2021-04-18 08:10:00,21.9451,40.3906,7.87361
,,414,2021-04-18,08:20:00,,2021-04-18 08:20:00,21.9612,40.4211,7.89908
,,415,2021-04-18,08:30:00,,2021-04-18 08:30:00,21.9879,40.5615,7.97401
,,416,2021-04-18,08:40:00,,2021-04-18 08:40:00,21.9451,40.5035,7.91465
,,417,2021-04-18,08:50:00,,2021-04-18 08:50:00,21.9718,40.4913,7.93417
,,418,2021-04-18,09:00:00,,2021-04-18 09:00:00,21.9718,40.5585,7.95853
,,419,2021-04-18,09:10:00,,2021-04-18 09:10:00,21.9612,40.3662,7.87909
,,420,2021-04-18,09:20:00,,2021-04-18 09:20:00,22.0413,40.7782,8.10034
,,421,2021-04-18,09:30:00,,2021-04-18 09:30:00,21.8864,40.9949,8.03929
,,422,2021-04-18,09:40:00,,2021-04-18 09:40:00,21.7582,42.0447,8.2965
,,423,2021-04-18,09:50:00,,2021-04-18 09:50:00,21.7048,41.6815,8.12057
,,424,2021-04-18,10:00:00,,2021-04-18 10:00:00,21.5499,41.6205,7.95962
,,425,2021-04-18,10:10:00,,2021-04-18 10:10:00,21.5072,41.5839,7.90822
,,426,2021-04-18,10:20:00,,2021-04-18 10:20:00,21.4538,41.4801,7.82346
,,427,2021-04-18,10:30:00,,2021-04-18 10:30:00,21.4378,41.5351,7.82849
,,428,2021-04-18,10:40:00,,2021-04-18 10:40:00,21.4218,41.6297,7.8475
,,429,2021-04-18,10:50:00,,2021-04-18 10:50:00,21.3684,41.6327,7.80051
,,430,2021-04-18,11:00:00,,2021-04-18 11:00:00,21.3416,41.7548,7.81948
,,431,2021-04-18,11:10:00,,2021-04-18 11:10:00,21.3256,41.8189,7.82759
,,432,2021-04-18,11:20:00,,2021-04-18 11:20:00,21.3523,41.709,7.81298
,,433,2021-04-18,11:30:00,,2021-04-18 11:30:00,21.4111,42.0874,7.99868
,,434,2021-04-18,11:40:00,,2021-04-18 11:40:00,21.3951,42.2248,8.03217
,,435,2021-04-18,11:50:00,,2021-04-18 11:50:00,21.3844,41.9898,7.94045
,,436,2021-04-18,12:00:00,,2021-04-18 12:00:00,21.3684,42.0844,7.95911
,,437,2021-04-18,12:10:00,,2021-04-18 12:10:00,21.3844,42.2217,8.02148
,,438,2021-04-18,12:20:00,,2021-04-18 12:20:00,21.3951,42.182,8.01727
,,439,2021-04-18,12:30:00,,2021-04-18 12:30:00,21.4538,42.6154,8.22078
,,440,2021-04-18,12:40:00,,2021-04-18 12:40:00,21.4645,42.7314,8.27048
,,441,2021-04-18,12:50:00,,2021-04-18 12:50:00,21.4805,42.7161,8.27967
,,442,2021-04-18,13:00:00,,2021-04-18 13:00:00,21.4378,42.7436,8.25058
,,443,2021-04-18,13:10:00,,2021-04-18 13:10:00,21.4645,42.7588,8.27995
,,444,2021-04-18,13:20:00,,2021-04-18 13:20:00,21.5339,42.9877,8.42141
,,445,2021-04-18,13:30:00,,2021-04-18 13:30:00,21.6354,43.0793,8.54451
,,446,2021-04-18,13:40:00,,2021-04-18 13:40:00,21.6621,43.0304,8.55187
,,447,2021-04-18,13:50:00,,2021-04-18 13:50:00,21.6888,43.006,8.56761
,,448,2021-04-18,14:00:00,,2021-04-18 14:00:00,21.6781,42.9908,8.55272
,,449,2021-04-18,14:10:00,,2021-04-18 14:10:00,21.7048,43.0762,8.60619
,,450,2021-04-18,14:20:00,,2021-04-18 14:20:00,21.7582,43.2654,8.71928
,,451,2021-04-18,14:30:00,,2021-04-18 14:30:00,21.7048,43.2197,8.65534
,,452,2021-04-18,14:40:00,,2021-04-18 14:40:00,21.6621,43.1952,8.60837
,,453,2021-04-18,14:50:00,,2021-04-18 14:50:00,21.6461,43.2532,8.61372
,,454,2021-04-18,15:00:00,,2021-04-18 15:00:00,21.6194,43.238,8.58437
,,455,2021-04-18,15:10:00,,2021-04-18 15:10:00,21.6354,43.2502,8.60302
,,456,2021-04-18,15:20:00,,2021-04-18 15:20:00,21.6781,43.4485,8.70933
,,457,2021-04-18,15:30:00,,2021-04-18 15:30:00,21.6621,43.4852,8.7073
,,458,2021-04-18,15:40:00,,2021-04-18 15:40:00,21.6781,43.418,8.69894
,,459,2021-04-18,15:50:00,,2021-04-18 15:50:00,21.6461,43.3661,8.65227
,,460,2021-04-18,16:00:00,,2021-04-18 16:00:00,21.6194,43.3845,8.63437
,,461,2021-04-18,16:10:00,,2021-04-18 16:10:00,21.6033,43.4119,8.62924
,,462,2021-04-18,16:20:00,,2021-04-18 16:20:00,21.6461,43.3753,8.65539
,,463,2021-04-18,16:30:00,,2021-04-18 16:30:00,21.6621,43.5737,8.73739
,,464,2021-04-18,16:40:00,,2021-04-18 16:40:00,21.7048,43.5767,8.77708
,,465,2021-04-18,16:50:00,,2021-04-18 16:50:00,21.7315,43.5187,8.78153
,,466,2021-04-18,17:00:00,,2021-04-18 17:00:00,21.7048,43.5523,8.76878
,,467,2021-04-18,17:10:00,,2021-04-18 17:10:00,21.6621,43.5798,8.73946
,,468,2021-04-18,17:20:00,,2021-04-18 17:20:00,21.6888,43.6378,8.7833
,,469,2021-04-18,17:30:00,,2021-04-18 17:30:00,21.6621,43.595,8.74464
,,470,2021-04-18,17:40:00,,2021-04-18 17:40:00,21.6461,43.6225,8.73947
,,471,2021-04-18,17:50:00,,2021-04-18 17:50:00,21.6194,43.5706,8.6977
,,472,2021-04-18,18:00:00,,2021-04-18 18:00:00,21.6621,43.6622,8.76742
,,473,2021-04-18,18:10:00,,2021-04-18 18:10:00,21.6888,43.7018,8.80503
,,474,2021-04-18,18:20:00,,2021-04-18 18:20:00,21.6888,43.6774,8.79676
,,475,2021-04-18,18:30:00,,2021-04-18 18:30:00,21.7048,43.6408,8.79884
,,476,2021-04-18,18:40:00,,2021-04-18 18:40:00,21.6621,43.6133,8.75086
,,477,2021-04-18,18:50:00,,2021-04-18 18:50:00,21.6461,43.6591,8.75189
,,478,2021-04-18,19:00:00,,2021-04-18 19:00:00,21.6781,43.6133,8.76536
,,479,2021-04-18,19:10:00,,2021-04-18 19:10:00,21.6354,43.6316,8.73291
,,480,2021-04-18,19:20:00,,2021-04-18 19:20:00,21.6354,43.6561,8.74119
,,481,2021-04-18,19:30:00,,2021-04-18 19:30:00,21.5339,43.7476,8.68034
,,482,2021-04-18,19:40:00,,2021-04-18 19:40:00,21.4965,43.8422,8.67845
,,483,2021-04-18,19:50:00,,2021-04-18 19:50:00,21.4645,44.0925,8.73364
,,484,2021-04-18,20:00:00,,2021-04-18 20:00:00,21.4965,44.1474,8.7811
,,485,2021-04-18,20:10:00,,2021-04-18 20:10:00,21.4645,44.1596,8.75616
,,486,2021-04-18,20:20:00,,2021-04-18 20:20:00,21.4218,44.1444,8.71232
,,487,2021-04-18,20:30:00,,2021-04-18 20:30:00,21.4218,44.1505,8.71437
,,488,2021-04-18,20:40:00,,2021-04-18 20:40:00,21.4538,44.2176,8.7659
,,489,2021-04-18,20:50:00,,2021-04-18 20:50:00,21.4538,44.2451,8.77509
,,490,2021-04-18,21:00:00,,2021-04-18 21:00:00,21.4645,44.1932,8.7674
,,491,2021-04-18,21:10:00,,2021-04-18 21:10:00,21.4378,44.1169,8.71763
,,492,2021-04-18,21:20:00,,2021-04-18 21:20:00,21.4965,44.1474,8.7811
,,493,2021-04-18,21:30:00,,2021-04-18 21:30:00,21.4805,44.1871,8.77988
,,494,2021-04-18,21:40:00,,2021-04-18 21:40:00,21.4805,44.0894,8.74713
,,495,2021-04-18,21:50:00,,2021-04-18 21:50:00,21.4805,43.9948,8.71534
,,496,2021-04-18,22:00:00,,2021-04-18 22:00:00,21.4538,44.0436,8.70756
,,497,2021-04-18,22:10:00,,2021-04-18 22:10:00,21.4378,44.0375,8.691
,,498,2021-04-18,22:20:00,,2021-04-18 22:20:00,21.4805,43.8178,8.65571
,,499,2021-04-18,22:30:00,,2021-04-18 22:30:00,21.5072,43.8422,8.68812
,,500,2021-04-18,22:40:00,,2021-04-18 22:40:00,21.4965,43.7812,8.65785
,,501,2021-04-18,22:50:00,,2021-04-18 22:50:00,21.4645,43.6622,8.58859
,,502,2021-04-18,23:00:00,,2021-04-18 23:00:00,21.5232,43.4943,8.58481
,,503,2021-04-18,23:10:00,,2021-04-18 23:10:00,21.4805,43.4913,8.54513
,,504,2021-04-18,23:20:00,,2021-04-18 23:20:00,21.4965,43.3234,8.50249
,,505,2021-04-18,23:30:00,,2021-04-18 23:30:00,21.4805,43.1647,8.43382
,,506,2021-04-18,23:40:00,,2021-04-18 23:40:00,21.4965,43.2715,8.48479
,,507,2021-04-18,23:50:00,,2021-04-18 23:50:00,21.4538,43.1189,8.39402
,,508,2021-04-19,00:00:00,,2021-04-19 00:00:00,21.4645,43.0671,8.38591
,,509,2021-04-19,00:10:00,,2021-04-19 00:10:00,21.4965,43.0945,8.42427
,,510,2021-04-19,00:20:00,,2021-04-19 00:20:00,21.4645,42.8534,8.31254
,,511,2021-04-19,00:30:00,,2021-04-19 00:30:00,21.4805,42.7741,8.29968
,,512,2021-04-19,00:40:00,,2021-04-19 00:40:00,21.4965,42.8016,8.32361
,,513,2021-04-19,00:50:00,,2021-04-19 00:50:00,21.4965,42.475,8.2107
,,514,2021-04-19,01:00:00,,2021-04-19 01:00:00,21.5339,42.6551,8.30679
,,515,2021-04-19,01:10:00,,2021-04-19 01:10:00,21.4805,42.5849,8.23431
,,516,2021-04-19,01:20:00,,2021-04-19 01:20:00,21.4805,42.2644,8.12303
,,517,2021-04-19,01:30:00,,2021-04-19 01:30:00,21.5232,42.4048,8.21041
,,518,2021-04-19,01:40:00,,2021-04-19 01:40:00,21.4965,42.3163,8.15555
,,519,2021-04-19,01:50:00,,2021-04-19 01:50:00,21.5499,42.0447,8.10885
,,520,2021-04-19,02:00:00,,2021-04-19 02:00:00,21.5072,42.2522,8.14285
,,521,2021-04-19,02:10:00,,2021-04-19 02:10:00,21.4965,42.0691,8.06927
,,522,2021-04-19,02:20:00,,2021-04-19 02:20:00,21.4965,41.9471,8.0265
,,523,2021-04-19,02:30:00,,2021-04-19 02:30:00,21.4805,41.944,8.011
,,524,2021-04-19,02:40:00,,2021-04-19 02:40:00,21.4805,41.6419,7.90468
,,525,2021-04-19,02:50:00,,2021-04-19 02:50:00,21.5072,41.7945,7.98251
,,526,2021-04-19,03:00:00,,2021-04-19 03:00:00,21.4645,41.7182,7.91717
,,527,2021-04-19,03:10:00,,2021-04-19 03:10:00,21.5072,41.6968,7.9481
,,528,2021-04-19,03:20:00,,2021-04-19 03:20:00,21.5072,41.7243,7.95778
,,529,2021-04-19,03:30:00,,2021-04-19 03:30:00,21.4378,41.416,7.78633
,,530,2021-04-19,03:40:00,,2021-04-19 03:40:00,21.5072,41.4893,7.87474
,,531,2021-04-19,03:50:00,,2021-04-19 03:50:00,21.4645,41.4862,7.83523
,,532,2021-04-19,04:00:00,,2021-04-19 04:00:00,21.4965,41.3092,7.80123
,,533,2021-04-19,04:10:00,,2021-04-19 04:10:00,21.4538,41.3764,7.78667
,,534,2021-04-19,04:20:00,,2021-04-19 04:20:00,21.4378,41.2512,7.72779
,,535,2021-04-19,04:30:00,,2021-04-19 04:30:00,21.4805,41.239,7.76185
,,536,2021-04-19,04:40:00,,2021-04-19 04:40:00,21.4538,41.2787,7.75196
,,537,2021-04-19,04:50:00,,2021-04-19 04:50:00,21.4645,41.0681,7.68649
,,538,2021-04-19,05:00:00,,2021-04-19 05:00:00,21.4538,41.0986,7.68779
,,539,2021-04-19,05:10:00,,2021-04-19 05:10:00,21.4378,40.943,7.61773
,,540,2021-04-19,05:20:00,,2021-04-19 05:20:00,21.4805,40.9735,7.66704
,,541,2021-04-19,05:30:00,,2021-04-19 05:30:00,21.4218,41.1109,7.66336
,,542,2021-04-19,05:40:00,,2021-04-19 05:40:00,21.4538,40.8881,7.61243
,,543,2021-04-19,05:50:00,,2021-04-19 05:50:00,21.4111,40.8576,7.56311
,,544,2021-04-19,06:00:00,,2021-04-19 06:00:00,21.4218,40.8087,7.55517
,,545,2021-04-19,06:10:00,,2021-04-19 06:10:00,21.4378,40.8453,7.58271
,,546,2021-04-19,06:20:00,,2021-04-19 06:20:00,21.4378,40.6378,7.50804
,,547,2021-04-19,06:30:00,,2021-04-19 06:30:00,21.4218,40.8057,7.55408
,,548,2021-04-19,06:40:00,,2021-04-19 06:40:00,21.4111,40.4883,7.43007
,,549,2021-04-19,06:50:00,,2021-04-19 06:50:00,21.4378,40.6134,7.49924
,,550,2021-04-19,07:00:00,,2021-04-19 07:00:00,21.4111,40.47,7.42345
,,551,2021-04-19,07:10:00,,2021-04-19 07:10:00,21.4378,40.6256,7.50364
,,552,2021-04-19,07:20:00,,2021-04-19 07:20:00,21.3951,40.5798,7.44878
,,553,2021-04-19,07:30:00,,2021-04-19 07:30:00,21.4538,40.2319,7.37538
,,554,2021-04-19,07:40:00,,2021-04-19 07:40:00,21.4805,40.4669,7.48462
,,555,2021-04-19,07:50:00,,2021-04-19 07:50:00,21.5232,39.9603,7.33844
,,556,2021-04-19,08:00:00,,2021-04-19 08:00:00,21.5927,40.2136,7.49318
,,557,2021-04-19,08:10:00,,2021-04-19 08:10:00,21.566,40.2411,7.47925
,,558,2021-04-19,08:20:00,,2021-04-19 08:20:00,21.5499,40.0732,7.40367
,,559,2021-04-19,08:30:00,,2021-04-19 08:30:00,21.6461,40.2075,7.53882
,,560,2021-04-19,08:40:00,,2021-04-19 08:40:00,21.5927,40.2441,7.50429
,,561,2021-04-19,08:50:00,,2021-04-19 08:50:00,21.5499,40.2533,7.46933
,,562,2021-04-19,09:00:00,,2021-04-19 09:00:00,21.5927,40.2716,7.51429
