,species,pendant_ID,temp,calendar_date,julian_date,pot_ID,census,table_ID,lightbulb_strength,number_planted,establishment,soil_moisture_3week,germination,soil_moisture_6week,mass,se,sd,mean_temp,max_temp,locality
425,Phacelia tanacetifolia,15566,High,24/10/2021,297,28,Greenhouse Temperature Experiment,3,100,40,18,14,18,6,0.76,0.006772501,3.639984489,33.47691739,34.8482,native
141,Bromus rubens,15585,Medium,06/09/2021,249,1,Greenhouse Temperature Experiment,2,60,40,19,22,21,9,0.293,0.006772501,3.639984489,25.84534436,27.7558,invasive
43,Bromus rubens,15571,Low,06/09/2021,249,66,Greenhouse Temperature Experiment,1,40,40,19,17,23,10,0.295,0.006772501,3.639984489,26.34609939,27.454,invasive
589,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,52,Greenhouse Temperature Experiment,2,60,40,19,20,19,23,0.337,0.006772501,3.639984489,26.14329196,27.4193,native
465,Phacelia tanacetifolia,15571,Low,24/10/2021,297,68,Greenhouse Temperature Experiment,1,40,40,19,17,20,14,0.492,0.006772501,3.639984489,25.91683005,27.5128,native
436,Phacelia tanacetifolia,15566,High,24/10/2021,297,39,Greenhouse Temperature Experiment,3,100,40,20,8,20,6,0.378,0.006772501,3.639984489,33.47691739,34.8482,native
567,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,7,Greenhouse Temperature Experiment,2,60,40,20,20,22,19,0.527,0.006772501,3.639984489,26.1268815,27.1363,native
511,Phacelia tanacetifolia,15574,High,24/10/2021,297,67,Greenhouse Temperature Experiment,3,100,40,20,8,20,6,0.753,0.006772501,3.639984489,31.41014692,32.5624,native
538,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,24,Greenhouse Temperature Experiment,2,60,40,20,20,20,16,0.823,0.006772501,3.639984489,26.65841927,27.8412,native
477,Phacelia tanacetifolia,15573,High,24/10/2021,297,10,Greenhouse Temperature Experiment,3,100,40,20,31,23,7,0.918,0.006772501,3.639984489,28.56699116,30.0683,native
552,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,38,Greenhouse Temperature Experiment,2,60,40,20,20,20,14,1.174,0.006772501,3.639984489,26.65841927,27.8412,native
582,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,22,Greenhouse Temperature Experiment,2,60,40,21,25,21,15,0.461,0.006772501,3.639984489,26.1268815,27.1363,native
503,Phacelia tanacetifolia,15574,High,24/10/2021,297,59,Greenhouse Temperature Experiment,3,100,40,21,11,21,7,0.494,0.006772501,3.639984489,31.41014692,32.5624,native
630,Phacelia tanacetifolia,15598,Low,24/10/2021,297,23,Greenhouse Temperature Experiment,1,40,40,21,28,24,13,0.578,0.006772501,3.639984489,24.19076348,25.2617,native
429,Phacelia tanacetifolia,15566,High,24/10/2021,297,32,Greenhouse Temperature Experiment,3,100,40,21,13,21,7,0.611,0.006772501,3.639984489,33.47691739,34.8482,native
202,Bromus rubens,15598,Low,06/09/2021,249,15,Greenhouse Temperature Experiment,1,40,40,22,30,25,17,0.212,0.006772501,3.639984489,23.6620635,24.8238,invasive
435,Phacelia tanacetifolia,15566,High,24/10/2021,297,38,Greenhouse Temperature Experiment,3,100,40,22,9,22,9,0.244,0.006772501,3.639984489,33.47691739,34.8482,native
44,Bromus rubens,15571,Low,06/09/2021,249,67,Greenhouse Temperature Experiment,1,40,40,22,16,22,14,0.312,0.006772501,3.639984489,26.34609939,27.454,invasive
625,Phacelia tanacetifolia,15598,Low,24/10/2021,297,18,Greenhouse Temperature Experiment,1,40,40,22,27,23,8,0.673,0.006772501,3.639984489,24.19076348,25.2617,native
620,Phacelia tanacetifolia,15598,Low,24/10/2021,297,13,Greenhouse Temperature Experiment,1,40,40,22,13,24,13,0.727,0.006772501,3.639984489,24.19076348,25.2617,native
574,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,14,Greenhouse Temperature Experiment,2,60,40,22,15,22,7,0.751,0.006772501,3.639984489,26.1268815,27.1363,native
520,Phacelia tanacetifolia,15575,Low,24/10/2021,297,29,Greenhouse Temperature Experiment,1,40,40,22,12,25,7,0.777,0.006772501,3.639984489,24.79487418,26.0575,native
474,Phacelia tanacetifolia,15573,High,24/10/2021,297,7,Greenhouse Temperature Experiment,3,100,40,22,16,22,8,0.839,0.006772501,3.639984489,28.56699116,30.0683,native
510,Phacelia tanacetifolia,15574,High,24/10/2021,297,66,Greenhouse Temperature Experiment,3,100,40,22,14,22,9,0.869,0.006772501,3.639984489,31.41014692,32.5624,native
450,Phacelia tanacetifolia,15571,Low,24/10/2021,297,53,Greenhouse Temperature Experiment,1,40,40,22,18,22,7,1.013,0.006772501,3.639984489,25.91683005,27.5128,native
483,Phacelia tanacetifolia,15573,High,24/10/2021,297,16,Greenhouse Temperature Experiment,3,100,40,22,18,22,13,1.398,0.006772501,3.639984489,28.56699116,30.0683,native
545,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,31,Greenhouse Temperature Experiment,2,60,40,23,26,23,21,0.562,0.006772501,3.639984489,26.65841927,27.8412,native
629,Phacelia tanacetifolia,15598,Low,24/10/2021,297,22,Greenhouse Temperature Experiment,1,40,40,23,27,23,10,0.604,0.006772501,3.639984489,24.19076348,25.2617,native
444,Phacelia tanacetifolia,15571,Low,24/10/2021,297,47,Greenhouse Temperature Experiment,1,40,40,23,14,23,9,0.695,0.006772501,3.639984489,25.91683005,27.5128,native
590,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,53,Greenhouse Temperature Experiment,2,60,40,23,25,23,17,0.702,0.006772501,3.639984489,26.14329196,27.4193,native
570,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,10,Greenhouse Temperature Experiment,2,60,40,23,27,23,8,0.735,0.006772501,3.639984489,26.1268815,27.1363,native
573,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,13,Greenhouse Temperature Experiment,2,60,40,23,10,23,8,0.861,0.006772501,3.639984489,26.1268815,27.1363,native
487,Phacelia tanacetifolia,15573,High,24/10/2021,297,20,Greenhouse Temperature Experiment,3,100,40,23,23,23,6,1.605,0.006772501,3.639984489,28.56699116,30.0683,native
471,Phacelia tanacetifolia,15573,High,24/10/2021,297,4,Greenhouse Temperature Experiment,3,100,40,23,21,23,9,1.668,0.006772501,3.639984489,28.56699116,30.0683,native
597,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,60,Greenhouse Temperature Experiment,2,60,40,24,26,24,27,0.304,0.006772501,3.639984489,26.14329196,27.4193,native
517,Phacelia tanacetifolia,15575,Low,24/10/2021,297,26,Greenhouse Temperature Experiment,1,40,40,24,17,24,23,0.424,0.006772501,3.639984489,24.79487418,26.0575,native
595,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,58,Greenhouse Temperature Experiment,2,60,40,24,25,24,14,0.482,0.006772501,3.639984489,26.14329196,27.4193,native
626,Phacelia tanacetifolia,15598,Low,24/10/2021,297,19,Greenhouse Temperature Experiment,1,40,40,24,15,24,9,0.584,0.006772501,3.639984489,24.19076348,25.2617,native
458,Phacelia tanacetifolia,15571,Low,24/10/2021,297,61,Greenhouse Temperature Experiment,1,40,40,24,20,24,27,0.671,0.006772501,3.639984489,25.91683005,27.5128,native
454,Phacelia tanacetifolia,15571,Low,24/10/2021,297,57,Greenhouse Temperature Experiment,1,40,40,24,23,24,12,0.705,0.006772501,3.639984489,25.91683005,27.5128,native
469,Phacelia tanacetifolia,15573,High,24/10/2021,297,2,Greenhouse Temperature Experiment,3,100,40,24,11,24,11,0.789,0.006772501,3.639984489,28.56699116,30.0683,native
424,Phacelia tanacetifolia,15566,High,24/10/2021,297,27,Greenhouse Temperature Experiment,3,100,40,24,18,24,8,1.122,0.006772501,3.639984489,33.47691739,34.8482,native
476,Phacelia tanacetifolia,15573,High,24/10/2021,297,9,Greenhouse Temperature Experiment,3,100,40,24,14,24,8,1.992,0.006772501,3.639984489,28.56699116,30.0683,native
496,Phacelia tanacetifolia,15574,High,24/10/2021,297,52,Greenhouse Temperature Experiment,3,100,40,25,8,25,8,0.439,0.006772501,3.639984489,31.41014692,32.5624,native
581,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,21,Greenhouse Temperature Experiment,2,60,40,25,26,25,30,0.519,0.006772501,3.639984489,26.1268815,27.1363,native
492,Phacelia tanacetifolia,15574,High,24/10/2021,297,48,Greenhouse Temperature Experiment,3,100,40,25,9,25,8,0.553,0.006772501,3.639984489,31.41014692,32.5624,native
585,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,48,Greenhouse Temperature Experiment,2,60,40,25,18,25,16,0.689,0.006772501,3.639984489,26.14329196,27.4193,native
553,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,39,Greenhouse Temperature Experiment,2,60,40,25,21,25,13,0.919,0.006772501,3.639984489,26.65841927,27.8412,native
449,Phacelia tanacetifolia,15571,Low,24/10/2021,297,52,Greenhouse Temperature Experiment,1,40,40,26,21,26,9,0.267,0.006772501,3.639984489,25.91683005,27.5128,native
612,Phacelia tanacetifolia,15598,Low,24/10/2021,297,5,Greenhouse Temperature Experiment,1,40,40,26,20,26,16,0.316,0.006772501,3.639984489,24.19076348,25.2617,native
455,Phacelia tanacetifolia,15571,Low,24/10/2021,297,58,Greenhouse Temperature Experiment,1,40,40,26,14,26,9,0.374,0.006772501,3.639984489,25.91683005,27.5128,native
500,Phacelia tanacetifolia,15574,High,24/10/2021,297,56,Greenhouse Temperature Experiment,3,100,40,26,9,26,7,0.396,0.006772501,3.639984489,31.41014692,32.5624,native
542,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,28,Greenhouse Temperature Experiment,2,60,40,26,27,26,21,0.439,0.006772501,3.639984489,26.65841927,27.8412,native
603,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,66,Greenhouse Temperature Experiment,2,60,40,26,17,26,8,0.545,0.006772501,3.639984489,26.14329196,27.4193,native
490,Phacelia tanacetifolia,15573,High,24/10/2021,297,23,Greenhouse Temperature Experiment,3,100,40,26,12,26,6,0.547,0.006772501,3.639984489,28.56699116,30.0683,native
580,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,20,Greenhouse Temperature Experiment,2,60,40,26,23,26,22,0.554,0.006772501,3.639984489,26.1268815,27.1363,native
543,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,29,Greenhouse Temperature Experiment,2,60,40,26,17,26,10,0.558,0.006772501,3.639984489,26.65841927,27.8412,native
486,Phacelia tanacetifolia,15573,High,24/10/2021,297,19,Greenhouse Temperature Experiment,3,100,40,26,12,26,7,0.654,0.006772501,3.639984489,28.56699116,30.0683,native
524,Phacelia tanacetifolia,15575,Low,24/10/2021,297,33,Greenhouse Temperature Experiment,1,40,40,26,17,26,16,0.661,0.006772501,3.639984489,24.79487418,26.0575,native
478,Phacelia tanacetifolia,15573,High,24/10/2021,297,11,Greenhouse Temperature Experiment,3,100,40,26,23,26,10,0.688,0.006772501,3.639984489,28.56699116,30.0683,native
578,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,18,Greenhouse Temperature Experiment,2,60,40,26,15,26,8,0.728,0.006772501,3.639984489,26.1268815,27.1363,native
599,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,62,Greenhouse Temperature Experiment,2,60,40,27,22,27,8,0.254,0.006772501,3.639984489,26.14329196,27.4193,native
611,Phacelia tanacetifolia,15598,Low,24/10/2021,297,4,Greenhouse Temperature Experiment,1,40,40,27,18,27,12,0.278,0.006772501,3.639984489,24.19076348,25.2617,native
463,Phacelia tanacetifolia,15571,Low,24/10/2021,297,66,Greenhouse Temperature Experiment,1,40,40,27,19,27,14,0.317,0.006772501,3.639984489,25.91683005,27.5128,native
628,Phacelia tanacetifolia,15598,Low,24/10/2021,297,21,Greenhouse Temperature Experiment,1,40,40,27,25,27,16,0.332,0.006772501,3.639984489,24.19076348,25.2617,native
457,Phacelia tanacetifolia,15571,Low,24/10/2021,297,60,Greenhouse Temperature Experiment,1,40,40,27,27,27,19,0.387,0.006772501,3.639984489,25.91683005,27.5128,native
518,Phacelia tanacetifolia,15575,Low,24/10/2021,297,27,Greenhouse Temperature Experiment,1,40,40,27,21,27,14,0.544,0.006772501,3.639984489,24.79487418,26.0575,native
616,Phacelia tanacetifolia,15598,Low,24/10/2021,297,9,Greenhouse Temperature Experiment,1,40,40,27,16,27,14,0.562,0.006772501,3.639984489,24.19076348,25.2617,native
456,Phacelia tanacetifolia,15571,Low,24/10/2021,297,59,Greenhouse Temperature Experiment,1,40,40,27,21,27,17,0.589,0.006772501,3.639984489,25.91683005,27.5128,native
546,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,32,Greenhouse Temperature Experiment,2,60,40,27,16,27,16,0.615,0.006772501,3.639984489,26.65841927,27.8412,native
577,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,17,Greenhouse Temperature Experiment,2,60,40,27,21,27,8,0.656,0.006772501,3.639984489,26.1268815,27.1363,native
446,Phacelia tanacetifolia,15571,Low,24/10/2021,297,49,Greenhouse Temperature Experiment,1,40,40,27,20,27,10,0.678,0.006772501,3.639984489,25.91683005,27.5128,native
563,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,3,Greenhouse Temperature Experiment,2,60,40,27,21,27,12,0.678,0.006772501,3.639984489,26.1268815,27.1363,native
586,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,49,Greenhouse Temperature Experiment,2,60,40,27,25,28,16,0.685,0.006772501,3.639984489,26.14329196,27.4193,native
621,Phacelia tanacetifolia,15598,Low,24/10/2021,297,14,Greenhouse Temperature Experiment,1,40,40,27,16,27,11,0.735,0.006772501,3.639984489,24.19076348,25.2617,native
491,Phacelia tanacetifolia,15574,High,24/10/2021,297,47,Greenhouse Temperature Experiment,3,100,40,27,10,27,8,0.774,0.006772501,3.639984489,31.41014692,32.5624,native
434,Phacelia tanacetifolia,15566,High,24/10/2021,297,37,Greenhouse Temperature Experiment,3,100,40,27,13,27,11,0.855,0.006772501,3.639984489,33.47691739,34.8482,native
499,Phacelia tanacetifolia,15574,High,24/10/2021,297,55,Greenhouse Temperature Experiment,3,100,40,27,14,27,5,1.143,0.006772501,3.639984489,31.41014692,32.5624,native
610,Phacelia tanacetifolia,15598,Low,24/10/2021,297,3,Greenhouse Temperature Experiment,1,40,40,28,25,28,17,0.294,0.006772501,3.639984489,24.19076348,25.2617,native
561,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,1,Greenhouse Temperature Experiment,2,60,40,28,39,28,27,0.347,0.006772501,3.639984489,26.1268815,27.1363,native
576,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,16,Greenhouse Temperature Experiment,2,60,40,28,25,28,14,0.457,0.006772501,3.639984489,26.1268815,27.1363,native
540,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,26,Greenhouse Temperature Experiment,2,60,40,28,27,29,17,0.472,0.006772501,3.639984489,26.65841927,27.8412,native
443,Phacelia tanacetifolia,15566,High,24/10/2021,297,46,Greenhouse Temperature Experiment,3,100,40,28,17,28,7,0.548,0.006772501,3.639984489,33.47691739,34.8482,native
459,Phacelia tanacetifolia,15571,Low,24/10/2021,297,62,Greenhouse Temperature Experiment,1,40,40,28,21,28,28,0.548,0.006772501,3.639984489,25.91683005,27.5128,native
591,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,54,Greenhouse Temperature Experiment,2,60,40,28,14,28,20,0.559,0.006772501,3.639984489,26.14329196,27.4193,native
526,Phacelia tanacetifolia,15575,Low,24/10/2021,297,35,Greenhouse Temperature Experiment,1,40,40,28,18,28,22,0.599,0.006772501,3.639984489,24.79487418,26.0575,native
519,Phacelia tanacetifolia,15575,Low,24/10/2021,297,28,Greenhouse Temperature Experiment,1,40,40,28,25,28,7,0.646,0.006772501,3.639984489,24.79487418,26.0575,native
448,Phacelia tanacetifolia,15571,Low,24/10/2021,297,51,Greenhouse Temperature Experiment,1,40,40,28,24,28,14,0.656,0.006772501,3.639984489,25.91683005,27.5128,native
453,Phacelia tanacetifolia,15571,Low,24/10/2021,297,56,Greenhouse Temperature Experiment,1,40,40,28,20,28,20,0.743,0.006772501,3.639984489,25.91683005,27.5128,native
551,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,37,Greenhouse Temperature Experiment,2,60,40,28,20,28,15,0.754,0.006772501,3.639984489,26.65841927,27.8412,native
554,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,40,Greenhouse Temperature Experiment,2,60,40,28,14,28,12,0.815,0.006772501,3.639984489,26.65841927,27.8412,native
495,Phacelia tanacetifolia,15574,High,24/10/2021,297,51,Greenhouse Temperature Experiment,3,100,40,28,11,28,3,0.854,0.006772501,3.639984489,31.41014692,32.5624,native
470,Phacelia tanacetifolia,15573,High,24/10/2021,297,3,Greenhouse Temperature Experiment,3,100,40,28,19,28,8,1.225,0.006772501,3.639984489,28.56699116,30.0683,native
466,Phacelia tanacetifolia,15571,Low,24/10/2021,297,69,Greenhouse Temperature Experiment,1,40,40,29,31,29,21,0.092,0.006772501,3.639984489,25.91683005,27.5128,native
566,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,6,Greenhouse Temperature Experiment,2,60,40,29,18,29,27,0.253,0.006772501,3.639984489,26.1268815,27.1363,native
512,Phacelia tanacetifolia,15574,High,24/10/2021,297,68,Greenhouse Temperature Experiment,3,100,40,29,9,29,9,0.302,0.006772501,3.639984489,31.41014692,32.5624,native
441,Phacelia tanacetifolia,15566,High,24/10/2021,297,44,Greenhouse Temperature Experiment,3,100,40,29,7,29,7,0.396,0.006772501,3.639984489,33.47691739,34.8482,native
523,Phacelia tanacetifolia,15575,Low,24/10/2021,297,32,Greenhouse Temperature Experiment,1,40,40,29,18,29,18,0.4,0.006772501,3.639984489,24.79487418,26.0575,native
594,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,57,Greenhouse Temperature Experiment,2,60,40,29,19,29,13,0.434,0.006772501,3.639984489,26.14329196,27.4193,native
432,Phacelia tanacetifolia,15566,High,24/10/2021,297,35,Greenhouse Temperature Experiment,3,100,40,29,13,29,5,0.469,0.006772501,3.639984489,33.47691739,34.8482,native
539,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,25,Greenhouse Temperature Experiment,2,60,40,29,25,29,12,0.513,0.006772501,3.639984489,26.65841927,27.8412,native
515,Phacelia tanacetifolia,15575,Low,24/10/2021,297,24,Greenhouse Temperature Experiment,1,40,40,29,27,29,14,0.598,0.006772501,3.639984489,24.79487418,26.0575,native
547,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,33,Greenhouse Temperature Experiment,2,60,40,29,25,29,9,0.599,0.006772501,3.639984489,26.65841927,27.8412,native
624,Phacelia tanacetifolia,15598,Low,24/10/2021,297,17,Greenhouse Temperature Experiment,1,40,40,29,31,29,13,0.635,0.006772501,3.639984489,24.19076348,25.2617,native
504,Phacelia tanacetifolia,15574,High,24/10/2021,297,60,Greenhouse Temperature Experiment,3,100,40,29,13,29,7,0.66,0.006772501,3.639984489,31.41014692,32.5624,native
461,Phacelia tanacetifolia,15571,Low,24/10/2021,297,64,Greenhouse Temperature Experiment,1,40,40,29,25,29,16,0.83,0.006772501,3.639984489,25.91683005,27.5128,native
548,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,34,Greenhouse Temperature Experiment,2,60,40,29,21,29,4,0.886,0.006772501,3.639984489,26.65841927,27.8412,native
505,Phacelia tanacetifolia,15574,High,24/10/2021,297,61,Greenhouse Temperature Experiment,3,100,40,29,13,29,7,1.041,0.006772501,3.639984489,31.41014692,32.5624,native
530,Phacelia tanacetifolia,15575,Low,24/10/2021,297,39,Greenhouse Temperature Experiment,1,40,40,29,14,30,12,1.087,0.006772501,3.639984489,24.79487418,26.0575,native
422,Phacelia tanacetifolia,15566,High,24/10/2021,297,25,Greenhouse Temperature Experiment,3,100,40,29,13,29,5,2.004,0.006772501,3.639984489,33.47691739,34.8482,native
473,Phacelia tanacetifolia,15573,High,24/10/2021,297,6,Greenhouse Temperature Experiment,3,100,40,30,18,30,24,0.23,0.006772501,3.639984489,28.56699116,30.0683,native
622,Phacelia tanacetifolia,15598,Low,24/10/2021,297,15,Greenhouse Temperature Experiment,1,40,40,30,35,30,20,0.363,0.006772501,3.639984489,24.19076348,25.2617,native
527,Phacelia tanacetifolia,15575,Low,24/10/2021,297,36,Greenhouse Temperature Experiment,1,40,40,30,28,30,22,0.488,0.006772501,3.639984489,24.79487418,26.0575,native
623,Phacelia tanacetifolia,15598,Low,24/10/2021,297,16,Greenhouse Temperature Experiment,1,40,40,30,34,30,13,0.492,0.006772501,3.639984489,24.19076348,25.2617,native
451,Phacelia tanacetifolia,15571,Low,24/10/2021,297,54,Greenhouse Temperature Experiment,1,40,40,30,23,30,13,0.502,0.006772501,3.639984489,25.91683005,27.5128,native
533,Phacelia tanacetifolia,15575,Low,24/10/2021,297,42,Greenhouse Temperature Experiment,1,40,40,30,21,30,18,0.517,0.006772501,3.639984489,24.79487418,26.0575,native
572,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,12,Greenhouse Temperature Experiment,2,60,40,30,14,30,12,0.523,0.006772501,3.639984489,26.1268815,27.1363,native
613,Phacelia tanacetifolia,15598,Low,24/10/2021,297,6,Greenhouse Temperature Experiment,1,40,40,30,26,30,14,0.565,0.006772501,3.639984489,24.19076348,25.2617,native
464,Phacelia tanacetifolia,15571,Low,24/10/2021,297,67,Greenhouse Temperature Experiment,1,40,40,30,26,30,17,0.571,0.006772501,3.639984489,25.91683005,27.5128,native
541,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,27,Greenhouse Temperature Experiment,2,60,40,30,28,30,21,0.571,0.006772501,3.639984489,26.65841927,27.8412,native
442,Phacelia tanacetifolia,15566,High,24/10/2021,297,45,Greenhouse Temperature Experiment,3,100,40,30,6,30,8,0.595,0.006772501,3.639984489,33.47691739,34.8482,native
531,Phacelia tanacetifolia,15575,Low,24/10/2021,297,40,Greenhouse Temperature Experiment,1,40,40,30,21,30,11,0.599,0.006772501,3.639984489,24.79487418,26.0575,native
588,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,51,Greenhouse Temperature Experiment,2,60,40,30,26,30,15,0.622,0.006772501,3.639984489,26.14329196,27.4193,native
460,Phacelia tanacetifolia,15571,Low,24/10/2021,297,63,Greenhouse Temperature Experiment,1,40,40,30,22,30,11,0.751,0.006772501,3.639984489,25.91683005,27.5128,native
615,Phacelia tanacetifolia,15598,Low,24/10/2021,297,8,Greenhouse Temperature Experiment,1,40,40,30,18,30,8,0.774,0.006772501,3.639984489,24.19076348,25.2617,native
579,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,19,Greenhouse Temperature Experiment,2,60,40,30,22,30,9,0.808,0.006772501,3.639984489,26.1268815,27.1363,native
489,Phacelia tanacetifolia,15573,High,24/10/2021,297,22,Greenhouse Temperature Experiment,3,100,40,30,13,30,6,1.32,0.006772501,3.639984489,28.56699116,30.0683,native
467,Phacelia tanacetifolia,15571,Low,24/10/2021,297,70,Greenhouse Temperature Experiment,1,40,40,31,28,31,28,0.125,0.006772501,3.639984489,25.91683005,27.5128,native
557,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,43,Greenhouse Temperature Experiment,2,60,40,31,20,31,11,0.263,0.006772501,3.639984489,26.65841927,27.8412,native
601,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,64,Greenhouse Temperature Experiment,2,60,40,31,17,31,14,0.309,0.006772501,3.639984489,26.14329196,27.4193,native
493,Phacelia tanacetifolia,15574,High,24/10/2021,297,49,Greenhouse Temperature Experiment,3,100,40,31,12,31,8,0.381,0.006772501,3.639984489,31.41014692,32.5624,native
544,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,30,Greenhouse Temperature Experiment,2,60,40,31,28,31,13,0.408,0.006772501,3.639984489,26.65841927,27.8412,native
571,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,11,Greenhouse Temperature Experiment,2,60,40,31,17,31,27,0.411,0.006772501,3.639984489,26.1268815,27.1363,native
439,Phacelia tanacetifolia,15566,High,24/10/2021,297,42,Greenhouse Temperature Experiment,3,100,40,31,9,31,11,0.429,0.006772501,3.639984489,33.47691739,34.8482,native
564,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,4,Greenhouse Temperature Experiment,2,60,40,31,23,31,13,0.543,0.006772501,3.639984489,26.1268815,27.1363,native
513,Phacelia tanacetifolia,15574,High,24/10/2021,297,69,Greenhouse Temperature Experiment,3,100,40,31,5,31,8,0.57,0.006772501,3.639984489,31.41014692,32.5624,native
614,Phacelia tanacetifolia,15598,Low,24/10/2021,297,7,Greenhouse Temperature Experiment,1,40,40,31,20,32,13,0.574,0.006772501,3.639984489,24.19076348,25.2617,native
618,Phacelia tanacetifolia,15598,Low,24/10/2021,297,11,Greenhouse Temperature Experiment,1,40,40,31,13,31,12,0.591,0.006772501,3.639984489,24.19076348,25.2617,native
516,Phacelia tanacetifolia,15575,Low,24/10/2021,297,25,Greenhouse Temperature Experiment,1,40,40,31,30,31,11,0.623,0.006772501,3.639984489,24.79487418,26.0575,native
598,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,61,Greenhouse Temperature Experiment,2,60,40,31,21,31,13,0.707,0.006772501,3.639984489,26.14329196,27.4193,native
514,Phacelia tanacetifolia,15574,High,24/10/2021,297,70,Greenhouse Temperature Experiment,3,100,40,31,10,31,7,0.728,0.006772501,3.639984489,31.41014692,32.5624,native
468,Phacelia tanacetifolia,15573,High,24/10/2021,297,1,Greenhouse Temperature Experiment,3,100,40,31,18,31,14,0.736,0.006772501,3.639984489,28.56699116,30.0683,native
537,Phacelia tanacetifolia,15575,Low,24/10/2021,297,46,Greenhouse Temperature Experiment,1,40,40,31,26,31,19,0.754,0.006772501,3.639984489,24.79487418,26.0575,native
528,Phacelia tanacetifolia,15575,Low,24/10/2021,297,37,Greenhouse Temperature Experiment,1,40,40,31,15,31,9,0.782,0.006772501,3.639984489,24.79487418,26.0575,native
534,Phacelia tanacetifolia,15575,Low,24/10/2021,297,43,Greenhouse Temperature Experiment,1,40,40,31,21,31,14,0.801,0.006772501,3.639984489,24.79487418,26.0575,native
568,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,8,Greenhouse Temperature Experiment,2,60,40,31,9,31,7,0.84,0.006772501,3.639984489,26.1268815,27.1363,native
525,Phacelia tanacetifolia,15575,Low,24/10/2021,297,34,Greenhouse Temperature Experiment,1,40,40,31,17,32,8,0.918,0.006772501,3.639984489,24.79487418,26.0575,native
584,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,47,Greenhouse Temperature Experiment,2,60,40,31,29,31,16,0.993,0.006772501,3.639984489,26.14329196,27.4193,native
494,Phacelia tanacetifolia,15574,High,24/10/2021,297,50,Greenhouse Temperature Experiment,3,100,40,31,23,31,7,2.465,0.006772501,3.639984489,31.41014692,32.5624,native
602,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,65,Greenhouse Temperature Experiment,2,60,40,32,26,32,11,0.198,0.006772501,3.639984489,26.14329196,27.4193,native
592,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,55,Greenhouse Temperature Experiment,2,60,40,32,29,32,19,0.199,0.006772501,3.639984489,26.14329196,27.4193,native
447,Phacelia tanacetifolia,15571,Low,24/10/2021,297,50,Greenhouse Temperature Experiment,1,40,40,32,19,32,23,0.211,0.006772501,3.639984489,25.91683005,27.5128,native
606,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,69,Greenhouse Temperature Experiment,2,60,40,32,39,32,17,0.366,0.006772501,3.639984489,26.14329196,27.4193,native
452,Phacelia tanacetifolia,15571,Low,24/10/2021,297,55,Greenhouse Temperature Experiment,1,40,40,32,23,32,12,0.371,0.006772501,3.639984489,25.91683005,27.5128,native
