calendar.date,julian.date,pot.ID,species,census,pendant.ID,table.ID,Lightbulb_strength,Factor,number.planted,number.germinated,soil.moisture,Mass
18/07/2021,199,46,Salvia columbariae,Greenhouse Temperature Experiment,15583,2,60,Medium,40,3,14,0.238
18/07/2021,199,47,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,9,0.263
18/07/2021,199,48,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,9,0.202
18/07/2021,199,49,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,9,0
18/07/2021,199,50,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,8,0
18/07/2021,199,51,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,4,12,0.131
18/07/2021,199,52,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,12,0
18/07/2021,199,53,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,13,0
18/07/2021,199,54,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,8,0.052
18/07/2021,199,55,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,9,0.051
18/07/2021,199,56,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,13,0.072
18/07/2021,199,57,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,8,0
18/07/2021,199,58,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,16,0
18/07/2021,199,59,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,2,8,0.118
18/07/2021,199,60,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,12,0
18/07/2021,199,61,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,17,0.195
18/07/2021,199,62,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,13,0.187
18/07/2021,199,63,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,8,0
18/07/2021,199,64,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,12,0
18/07/2021,199,65,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,9,0.065
18/07/2021,199,66,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,2,18,0.084
18/07/2021,199,67,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,15,0
18/07/2021,199,68,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,13,0.058
18/07/2021,199,69,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,8,0
18/07/2021,199,70,Salvia columbariae,Greenhouse Temperature Experiment,15593,2,60,Medium,40,3,15,0.132
18/07/2021,199,1,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,7,19,0.291
18/07/2021,199,2,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,3,18,0.134
18/07/2021,199,3,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,11,0
18/07/2021,199,4,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,1,11,0.025
18/07/2021,199,5,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,3,14,0.174
18/07/2021,199,6,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,2,9,0.266
18/07/2021,199,7,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,3,11,0.169
18/07/2021,199,8,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,1,11,0.031
18/07/2021,199,9,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,12,0
18/07/2021,199,10,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,13,0
18/07/2021,199,11,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,1,13,0.099
18/07/2021,199,12,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,16,0
18/07/2021,199,13,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,15,0
18/07/2021,199,14,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,9,0
18/07/2021,199,15,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,19,0
18/07/2021,199,16,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,14,0
18/07/2021,199,17,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,1,12,0.266
18/07/2021,199,18,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,14,0
18/07/2021,199,19,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,16,0
18/07/2021,199,20,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,1,24,0.206
18/07/2021,199,21,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,0,15,0
18/07/2021,199,22,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,1,14,0.261
18/07/2021,199,23,Salvia columbariae,Greenhouse Temperature Experiment,15573,3,100,High,40,1,14,0.105
18/07/2021,199,24,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,16,0.034
18/07/2021,199,25,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,2,13,0.231
18/07/2021,199,26,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,2,18,0.152
18/07/2021,199,27,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,16,0
18/07/2021,199,28,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,14,0
18/07/2021,199,29,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,12,0.084
18/07/2021,199,30,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,2,25,0.069
18/07/2021,199,31,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,13,0.091
18/07/2021,199,32,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,12,0.197
18/07/2021,199,33,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,13,0.16
18/07/2021,199,34,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,9,0
18/07/2021,199,35,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,11,0
18/07/2021,199,36,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,3,11,0.226
18/07/2021,199,37,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,11,0
18/07/2021,199,38,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14,0.209
18/07/2021,199,39,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,10,0
18/07/2021,199,40,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,11,0.212
18/07/2021,199,41,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,11,0
18/07/2021,199,42,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,20,0.264
18/07/2021,199,43,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,12,0
18/07/2021,199,44,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,0,9,0
18/07/2021,199,45,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,1,10,0.21
18/07/2021,199,46,Salvia columbariae,Greenhouse Temperature Experiment,15566,3,100,High,40,4,14,0.17
18/07/2021,199,47,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,10,0
18/07/2021,199,48,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,1,9,0.173
18/07/2021,199,49,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,2,8,0.102
18/07/2021,199,50,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,2,14,0.027
18/07/2021,199,51,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,1,8,0.12
18/07/2021,199,52,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,1,13,0.029
18/07/2021,199,53,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,1,11,0.121
18/07/2021,199,54,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,13,0
18/07/2021,199,55,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,2,12,0.108
18/07/2021,199,56,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,2,11,0.181
18/07/2021,199,57,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,9,0
18/07/2021,199,58,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,10,0
18/07/2021,199,59,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,9,0
18/07/2021,199,60,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,1,7,0.123
18/07/2021,199,61,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,1,11,0.171
18/07/2021,199,62,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,8,0
18/07/2021,199,63,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,11,0
18/07/2021,199,64,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,10,0
18/07/2021,199,65,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,8,0
18/07/2021,199,66,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,11,0
18/07/2021,199,67,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,9,0
18/07/2021,199,68,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,11,0
18/07/2021,199,69,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,13,0
18/07/2021,199,70,Salvia columbariae,Greenhouse Temperature Experiment,15574,3,100,High,40,0,14,0
